"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","Ward","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"8490229","HV167536","02/11/2012 08:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171721","1884329","2012","2018 Feb 10 03:50:01 PM","41,838057207","-87,645370318","POINT (-87.645370318 41.838057207)"
"8468365","HV143386","02/03/2012 03:36:00 AM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","BARBERSHOP","false","false","0923","11","05","1171958","1884334","2012","2018 Feb 10 03:50:01 PM","41,838065715","-87,644500512","POINT (-87.644500512 41.838065715)"
"8430286","HV108603","01/07/2012 02:45:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2012","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8421688","HV100379","01/01/2012 03:40:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","SMALL RETAIL STORE","false","false","0924","11","14","1171697","1884328","2012","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8476186","HV151723","12/20/2011 07:57:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","SMALL RETAIL STORE","false","false","0924","11","06","1171668","1884327","2011","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"8402437","HT635179","12/16/2011 05:30:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1171668","1884327","2011","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"8383478","HT616863","12/03/2011 11:50:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1171697","1884328","2011","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8485053","HV161689","12/01/2011 12:01:00 AM","007XX W 31ST ST","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","DRUG STORE","false","false","0924","11","11","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8371674","HT605289","11/26/2011 12:21:00 AM","007XX W 31ST ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","PARKING LOT/GARAGE(NON.RESID.)","true","false","0923","11","24","1171653","1884327","2011","2016 Feb 04 06:33:39 AM","41,838053213","-87,645619899","POINT (-87.645619899 41.838053213)"
"8366606","HT599946","11/22/2011 12:30:00 AM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","ALLEY","false","false","0923","11","14","1171911","1884333","2011","2016 Feb 04 06:33:39 AM","41,838064005","-87,644673005","POINT (-87.644673005 41.838064005)"
"8361487","HT594351","11/18/2011 12:55:00 AM","007XX W 31ST ST","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","08B","1171697","1884328","2011","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8350461","HT583439","11/10/2011 03:05:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","DRUG STORE","true","false","0924","11","08B","1171697","1884328","2011","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8336831","HT570704","11/01/2011 10:50:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","ALLEY","false","false","0924","11","06","1171697","1884328","2011","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8320147","HT554433","10/22/2011 01:23:00 PM","007XX W 31ST ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","ALLEY","true","false","0924","11","18","1171922","1884333","2011","2025 Sep 23 03:41:47 PM","41,838063763","-87,644632641","POINT (-87.644632641 41.838063763)"
"8319622","HT553788","10/22/2011 02:12:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8310046","HT544264","10/15/2011 03:45:00 PM","007XX W 31ST ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESTAURANT","false","false","0923","11","08A","1172053","1884337","2011","2025 Sep 23 03:41:47 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"8303547","HT537793","10/11/2011 02:30:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8311672","HT546131","10/08/2011 08:32:00 PM","007XX W 31ST ST","0840","THEFT","FINANCIAL ID THEFT: OVER $300","OTHER","false","false","0924","11","06","1171668","1884327","2011","2016 Feb 04 06:33:39 AM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"8279401","HT513955","09/25/2011 06:15:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","false","0923","11","08A","1171716","1884329","2011","2018 Feb 10 03:50:01 PM","41,838057317","-87,645388665","POINT (-87.645388665 41.838057317)"
"8277087","HT511094","09/23/2011 08:30:00 AM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0924","11","05","1172029","1884336","2011","2018 Feb 10 03:50:01 PM","41,83806964","-87,644239922","POINT (-87.644239922 41.83806964)"
"8273600","HT507802","09/21/2011 06:30:00 PM","007XX W 31ST ST","0420","BATTERY","AGGRAVATED:KNIFE/CUTTING INSTR","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","04B","1171678","1884328","2011","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"8269125","HT501791","09/17/2011 07:00:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","OTHER","false","false","0924","11","06","1171721","1884329","2011","2018 Feb 10 03:50:01 PM","41,838057207","-87,645370318","POINT (-87.645370318 41.838057207)"
"8260195","HT492491","09/11/2011 05:30:00 PM","007XX W 31ST ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0924","11","05","1171922","1884333","2011","2018 Feb 10 03:50:01 PM","41,838063763","-87,644632641","POINT (-87.644632641 41.838063763)"
"8241808","HT475453","08/31/2011 09:13:00 PM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","CONVENIENCE STORE","false","false","0924","11","14","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8234739","HT468979","08/27/2011 07:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8251698","HT458273","08/21/2011 02:48:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8221591","HT455193","08/19/2011 08:50:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","OTHER","false","false","0924","11","06","1171687","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805521","-87,645495109","POINT (-87.645495109 41.83805521)"
"8217476","HT451738","08/17/2011 12:07:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8201530","HT435961","08/07/2011 01:30:00 AM","007XX W 31ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","true","0923","11","08B","1172053","1884337","2011","2018 Feb 10 03:50:01 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"8191607","HT426072","07/31/2011 01:30:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false","0923","11","06","1172053","1884337","2011","2018 Feb 10 03:50:01 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"8184756","HT418946","07/27/2011 09:35:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0923","11","08B","1171678","1884328","2011","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"8175972","HT410406","07/22/2011 04:30:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8186208","HT420108","07/18/2011 05:45:00 PM","007XX W 31ST ST","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","SMALL RETAIL STORE","false","false","0924","11","11","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8151012","HT385314","07/07/2011 04:37:00 PM","007XX W 31ST ST","0320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK","true","false","0923","11","03","1171911","1884333","2011","2018 Feb 10 03:50:01 PM","41,838064005","-87,644673005","POINT (-87.644673005 41.838064005)"
"8145711","HT380687","07/04/2011 09:40:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","ALLEY","false","false","0924","11","08B","1172053","1884337","2011","2018 Feb 10 03:50:01 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"8138817","HT372829","06/30/2011 12:40:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8131105","HT365254","06/24/2011 11:59:00 PM","007XX W 31ST ST","0320","ROBBERY","STRONGARM - NO WEAPON","ALLEY","false","false","0924","11","03","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8119880","HT355152","06/18/2011 01:00:00 AM","007XX W 31ST ST","0479","BATTERY","AGG: HANDS/FIST/FEET SERIOUS INJURY","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","04B","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8106236","HT340540","06/10/2011 07:30:00 AM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1171663","1884327","2011","2018 Feb 10 03:50:01 PM","41,838052993","-87,645583205","POINT (-87.645583205 41.838052993)"
"8102536","HT336955","06/08/2011 12:28:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8089301","HT322941","05/31/2011 10:21:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","GROCERY FOOD STORE","true","false","0924","11","26","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8084527","HT317130","05/27/2011 01:00:00 PM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","08A","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8077593","HT310440","05/23/2011 12:25:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2011","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8065828","HT295209","05/14/2011 08:18:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","OTHER","false","false","0923","11","14","1171993","1884335","2011","2016 Feb 04 06:33:39 AM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"8063520","HT294906","05/13/2011 11:00:00 PM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","VACANT LOT/LAND","false","false","0923","11","14","1171982","1884335","2011","2018 Feb 10 03:50:01 PM","41,838067931","-87,644412415","POINT (-87.644412415 41.838067931)"
"8055777","HT287269","05/09/2011 07:00:00 AM","007XX W 31ST ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0924","11","05","1171970","1884335","2011","2018 Feb 10 03:50:01 PM","41,838068195","-87,644456449","POINT (-87.644456449 41.838068195)"
"8053915","HT285895","05/08/2011 04:11:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8041744","HT273545","04/30/2011 06:20:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8031386","HT263012","04/22/2011 08:00:00 PM","007XX W 31ST ST","1540","OBSCENITY","OBSCENE MATTER","DRUG STORE","true","false","0924","11","26","1171697","1884328","2011","2025 Sep 23 03:41:47 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8025018","HT256458","04/14/2011 03:00:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","RESIDENCE","false","false","0924","11","06","1171946","1884334","2011","2018 Feb 10 03:50:01 PM","41,838065979","-87,644544545","POINT (-87.644544545 41.838065979)"
"8017677","HT249071","04/14/2011 05:30:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171673","1884328","2011","2018 Feb 10 03:50:01 PM","41,838055518","-87,645546481","POINT (-87.645546481 41.838055518)"
"8009433","HT240491","04/08/2011 03:30:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8007959","HT239273","04/07/2011 08:00:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8007173","HT238347","04/07/2011 10:40:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"8000789","HT232711","04/03/2011 06:30:00 PM","007XX W 31ST ST","0320","ROBBERY","STRONGARM - NO WEAPON","SIDEWALK","false","false","0923","11","03","1171922","1884333","2011","2018 Feb 10 03:50:01 PM","41,838063763","-87,644632641","POINT (-87.644632641 41.838063763)"
"8041725","HT273496","04/01/2011 12:00:00 PM","007XX W 31ST ST","0841","THEFT","FINANCIAL ID THEFT:$300 &UNDER","APARTMENT","false","false","0924","11","06","1171970","1884335","2011","2018 Feb 10 03:50:01 PM","41,838068195","-87,644456449","POINT (-87.644456449 41.838068195)"
"7977531","HT209618","03/18/2011 08:10:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","true","false","0924","11","06","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7970430","HT202851","03/14/2011 04:30:00 PM","007XX W 31ST ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","STREET","true","false","0924","11","24","1172005","1884336","2011","2018 Feb 10 03:50:01 PM","41,838070169","-87,644327989","POINT (-87.644327989 41.838070169)"
"7967153","HT199093","03/11/2011 09:30:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","ALLEY","false","false","0924","11","08B","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7963171","HT195282","03/09/2011 09:30:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false","0924","11","14","1171993","1884335","2011","2018 Feb 10 03:50:01 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"7963179","HT195306","03/09/2011 09:30:00 AM","007XX W 31ST ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0924","11","05","1171993","1884335","2011","2018 Feb 10 03:50:01 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"7941571","HT174861","02/23/2011 05:55:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7937597","HT170164","02/19/2011 05:58:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","SMALL RETAIL STORE","true","false","0924","11","26","1171697","1884328","2011","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7928862","HT160755","02/13/2011 08:07:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0923","11","14","1171716","1884329","2011","2018 Feb 10 03:50:01 PM","41,838057317","-87,645388665","POINT (-87.645388665 41.838057317)"
"8011524","HT243480","02/01/2011 08:00:00 AM","007XX W 31ST ST","0810","THEFT","OVER $500","RESIDENTIAL YARD (FRONT/BACK)","false","false","0924","11","06","1172029","1884336","2011","2018 Feb 10 03:50:01 PM","41,83806964","-87,644239922","POINT (-87.644239922 41.83806964)"
"7915234","HT137517","01/27/2011 07:15:00 AM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","0924","11","06","1171697","1884328","2011","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7881562","HT112615","01/09/2011 08:40:00 PM","007XX W 31ST ST","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","04B","1171697","1884328","2011","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7880453","HT111402","01/08/2011 09:28:00 PM","007XX W 31ST ST","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","04B","1171716","1884329","2011","2016 Feb 04 06:33:39 AM","41,838057317","-87,645388665","POINT (-87.645388665 41.838057317)"
"7903461","HT133591","01/08/2011 11:00:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0923","11","14","1172029","1884336","2011","2016 Feb 04 06:33:39 AM","41,83806964","-87,644239922","POINT (-87.644239922 41.83806964)"
"7871723","HT101448","01/01/2011 01:51:00 AM","007XX W 31ST ST","0460","BATTERY","SIMPLE","OTHER","false","false","0923","11","08B","1171993","1884335","2011","2016 Feb 04 06:33:39 AM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"7866887","HS680212","12/28/2010 08:00:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171678","1884328","2010","2018 Feb 10 03:50:01 PM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"7849168","HS662121","12/10/2010 11:00:00 AM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","RESTAURANT","false","false","0924","11","06","1171678","1884328","2010","2016 Feb 04 06:33:39 AM","41,838055408","-87,645528134","POINT (-87.645528134 41.838055408)"
"7835105","HS646622","12/05/2010 03:20:00 AM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","true","false","0924","11","26","1171697","1884328","2010","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7782949","HS591621","10/31/2010 07:25:00 AM","007XX W 31ST ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","24","1171668","1884327","2010","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"7772226","HS580714","10/24/2010 07:11:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","PARKING LOT/GARAGE(NON.RESID.)","true","false","0924","11","08B","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7753649","HS556925","10/10/2010 01:53:00 AM","007XX W 31ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","DRUG STORE","false","false","0924","11","14","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7764687","HS572792","10/10/2010 01:10:00 AM","007XX W 31ST ST","0420","BATTERY","AGGRAVATED:KNIFE/CUTTING INSTR","CONVENIENCE STORE","false","false","0924","11","04B","1171697","1884328","2010","2016 Feb 04 06:33:39 AM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7742047","HS549877","10/01/2010 09:30:00 AM","007XX W 31ST ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESTAURANT","false","true","0924","11","08B","1171687","1884328","2010","2021 Sep 07 03:41:02 PM","41,83805521","-87,645495109","POINT (-87.645495109 41.83805521)"
"7725894","HS533624","09/25/2010 04:25:00 PM","007XX W 31ST ST","1330","CRIMINAL TRESPASS","TO LAND","DRUG STORE","false","false","0924","11","26","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7715895","HS523902","09/20/2010 03:05:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171653","1884327","2010","2018 Feb 10 03:50:01 PM","41,838053213","-87,645619899","POINT (-87.645619899 41.838053213)"
"7711641","HS518685","09/16/2010 12:00:00 AM","007XX W 31ST ST","0810","THEFT","OVER $500","APARTMENT","false","false","0923","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7686724","HS492920","09/01/2010 02:30:00 AM","007XX W 31ST ST","0460","BATTERY","SIMPLE","DRUG STORE","false","false","0924","11","08B","1171663","1884327","2010","2018 Feb 10 03:50:01 PM","41,838052993","-87,645583205","POINT (-87.645583205 41.838052993)"
"7678986","HS482181","08/26/2010 08:20:00 AM","007XX W 31ST ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false","0924","11","08B","1171658","1884327","2010","2018 Feb 10 03:50:01 PM","41,838053103","-87,645601552","POINT (-87.645601552 41.838053103)"
"7679690","HS483451","08/26/2010 08:00:00 AM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","0924","11","06","1171993","1884335","2010","2018 Feb 10 03:50:01 PM","41,838067689","-87,644372052","POINT (-87.644372052 41.838067689)"
"7676415","HS481519","08/25/2010 05:30:00 PM","007XX W 31ST ST","0890","THEFT","FROM BUILDING","CONVENIENCE STORE","false","false","0923","11","06","1171663","1884327","2010","2018 Feb 10 03:50:01 PM","41,838052993","-87,645583205","POINT (-87.645583205 41.838052993)"
"7666478","HS471073","08/19/2010 06:15:00 PM","007XX W 31ST ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7666223","HS470389","08/18/2010 06:30:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1172053","1884337","2010","2018 Feb 10 03:50:01 PM","41,838071856","-87,644151826","POINT (-87.644151826 41.838071856)"
"7662195","HS467078","08/16/2010 06:00:00 AM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7644740","HS448978","08/06/2010 02:20:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7643649","HS447970","08/05/2010 09:50:00 PM","007XX W 31ST ST","0860","THEFT","RETAIL THEFT","DRUG STORE","true","false","0924","11","06","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7643177","HS447313","08/05/2010 04:25:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","SIDEWALK","false","false","0924","11","06","1171653","1884327","2010","2018 Feb 10 03:50:01 PM","41,838053213","-87,645619899","POINT (-87.645619899 41.838053213)"
"7639113","HS443293","08/01/2010 11:30:00 PM","007XX W 31ST ST","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false","0924","11","14","1171668","1884327","2010","2018 Feb 10 03:50:01 PM","41,838052883","-87,645564858","POINT (-87.645564858 41.838052883)"
"7618954","HS422753","07/21/2010 07:50:00 PM","007XX W 31ST ST","0460","BATTERY","SIMPLE","SIDEWALK","true","false","0924","11","08B","1171970","1884335","2010","2018 Feb 10 03:50:01 PM","41,838068195","-87,644456449","POINT (-87.644456449 41.838068195)"
"7616579","HS420686","07/20/2010 04:00:00 PM","007XX W 31ST ST","0810","THEFT","OVER $500","PARKING LOT/GARAGE(NON.RESID.)","false","false","0923","11","06","1171716","1884329","2010","2018 Feb 10 03:50:01 PM","41,838057317","-87,645388665","POINT (-87.645388665 41.838057317)"
"7600013","HS404876","07/11/2010 05:00:00 AM","007XX W 31ST ST","0560","ASSAULT","SIMPLE","DRUG STORE","false","false","0924","11","08A","1171697","1884328","2010","2018 Feb 10 03:50:01 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
"7576555","HS380054","06/26/2010 12:30:00 PM","007XX W 31ST ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","DRUG STORE","false","true","0924","11","26","1171697","1884328","2010","2021 Sep 07 03:41:02 PM","41,83805499","-87,645458414","POINT (-87.645458414 41.83805499)"
